timestamp_sec,timestamp_nanosec,frame_id,image_filename,orientation_x,orientation_y,orientation_z,orientation_w,ori_cov_0,ori_cov_1,ori_cov_2,ori_cov_3,ori_cov_4,ori_cov_5,ori_cov_6,ori_cov_7,ori_cov_8,angular_vel_x,angular_vel_y,angular_vel_z,ang_vel_cov_0,ang_vel_cov_1,ang_vel_cov_2,ang_vel_cov_3,ang_vel_cov_4,ang_vel_cov_5,ang_vel_cov_6,ang_vel_cov_7,ang_vel_cov_8,linear_accel_x,linear_accel_y,linear_accel_z,lin_accel_cov_0,lin_accel_cov_1,lin_accel_cov_2,lin_accel_cov_3,lin_accel_cov_4,lin_accel_cov_5,lin_accel_cov_6,lin_accel_cov_7,lin_accel_cov_8
1757377534,139641546,zed_imu_link,image_20250908_203524_133_000007.jpg,-0.00023967705783434212,0.0007762403110973537,0.001570931519381702,0.9999984502792358,3.7527813310516226e-10,2.387823882222742e-13,1.926629352065511e-13,2.3878245586093256e-13,5.883762781102022e-10,1.2302863206058945e-12,1.9266290138722194e-13,1.2302861853285778e-12,3.3660386769507904e-10,0.002058871430092886,-0.003620431322597087,-0.0005787662333154791,1.7763975899240438e-06,0.0,0.0,0.0,2.2289957367503386e-06,0.0,0.0,0.0,1.4683656670593265e-06,-0.005660318769514561,-0.004415751900523901,9.754764556884766,5.2378680265974253e-05,0.0,0.0,0.0,7.341215678025037e-05,0.0,0.0,0.0,7.361185998888686e-05
1757377534,149721546,zed_imu_link,image_20250908_203524_138_000008.jpg,-0.0002477752568665892,0.0007601999677717686,0.0015765884891152382,0.9999984502792358,3.752931283251639e-10,2.35110826569684e-13,1.9227766540858577e-13,2.351106912923673e-13,5.884762924182044e-10,1.228126212412808e-12,1.9227764849892118e-13,1.2281263476901246e-12,3.3662412682602823e-10,0.00042548125013295007,0.0007467690505311006,0.002619804951605931,1.8266899924888815e-06,0.0,0.0,0.0,2.327795661605092e-06,0.0,0.0,0.0,1.4801531395194461e-06,-0.015235149301588535,-0.006817519664764404,9.785809516906738,5.280631739879027e-05,0.0,0.0,0.0,7.147397991502658e-05,0.0,0.0,0.0,8.008824079297483e-05
1757377534,159801546,zed_imu_link,image_20250908_203524_142_000009.jpg,-0.0002453197375871241,0.0007722011068835855,0.00158358970656991,0.9999984502792358,3.7531182906142474e-10,2.3082503826061146e-13,1.9289261918064532e-13,2.308251058992698e-13,5.885776227039434e-10,1.230128451977304e-12,1.9289256845165159e-13,1.2301285872546207e-12,3.3664005708284293e-10,0.0014544891103933752,0.001850108593175866,0.003692783221635655,1.9965663946539462e-06,0.0,0.0,0.0,2.285414152541992e-06,0.0,0.0,0.0,1.5942461818406298e-06,-0.008098422549664974,0.007492124103009701,9.793015480041504,5.149535718373954e-05,0.0,0.0,0.0,6.41110455035232e-05,0.0,0.0,0.0,9.311060421168804e-05
1757377534,169881546,zed_imu_link,image_20250908_203524_146_000010.jpg,-0.0002558560809120536,0.0007118895882740617,0.001586564932949841,0.9999984502792358,3.7528156157347676e-10,2.256086772899506e-13,1.8769521394398725e-13,2.25608947844584e-13,5.886799226574886e-10,1.2389332466894422e-12,1.8769521394398725e-13,1.2389331114121255e-12,3.3669927608100213e-10,0.0015047977592072413,0.00017166068142698615,-0.0011558049228782804,1.9449220335815766e-06,0.0,0.0,0.0,2.3032968570940905e-06,0.0,0.0,0.0,1.642637104624388e-06,0.008613132871687412,0.005156036466360092,9.788275718688965,5.186169073567726e-05,0.0,0.0,0.0,6.099624079070054e-05,0.0,0.0,0.0,9.165111987385899e-05
1757377534,179961546,zed_imu_link,image_20250908_203524_150_000011.jpg,-0.00023169674386736006,0.0007258568075485528,0.0015896427212283015,0.9999984502792358,3.7528256587227594e-10,2.2119816329487945e-13,1.7974838179369802e-13,2.211982309335378e-13,5.887797984415185e-10,1.2482660287686656e-12,1.7974834797436882e-13,1.2482660287686656e-12,3.367160028506576e-10,0.0015096580283303189,-0.0019811734430783988,0.0004782607026320771,2.0206056098706026e-06,0.0,0.0,0.0,2.33379670626144e-06,0.0,0.0,0.0,1.537967628716947e-06,-0.022371875122189522,-0.004460597410798073,9.788203239440918,6.307612056843936e-05,0.0,0.0,0.0,5.9007503296015784e-05,0.0,0.0,0.0,8.830215665511787e-05
1757377534,190041546,zed_imu_link,image_20250908_203524_154_000012.jpg,-0.00023439516371581703,0.0007248423644341528,0.0015946062048897147,0.9999984502792358,3.7529967358285524e-10,2.1885218406864535e-13,1.8132906342002364e-13,2.1885245462327875e-13,5.888801590594513e-10,1.2488364932131949e-12,1.8132899578136527e-13,1.2488362226585615e-12,3.3673619271962065e-10,0.0009523803066886254,0.0002054756924117841,0.002075931135960974,1.9574712327425092e-06,0.0,0.0,0.0,2.324350869625718e-06,0.0,0.0,0.0,1.5833661145397466e-06,-0.012974598444998264,-0.006787152495235205,9.783334732055664,7.071402069414034e-05,0.0,0.0,0.0,5.950061313342303e-05,0.0,0.0,0.0,8.471537876175717e-05
1757377534,202641546,zed_imu_link,image_20250908_203524_159_000013.jpg,-0.00021925184410065413,0.0006756392540410161,0.001589347724802792,0.9999984502792358,3.7533710968636984e-10,2.248825762925563e-13,1.7650154018655612e-13,2.248824410152396e-13,5.890032376088418e-10,1.2476483525406072e-12,1.7650159091554988e-13,1.2476484878179239e-12,3.3673608882664143e-10,-0.0006064643447671906,0.00018403082446189693,0.000992151458759822,1.933163498225175e-06,0.0,0.0,0.0,2.3611363116359755e-06,0.0,0.0,0.0,1.6893501009381435e-06,-0.017732415348291397,-0.00918409414589405,9.766584396362305,6.974106509005651e-05,0.0,0.0,0.0,5.9468446124810725e-05,0.0,0.0,0.0,9.25006897887215e-05
1757377534,212721546,zed_imu_link,image_20250908_203524_163_000014.jpg,-0.0002053908829111606,0.0006928443326614797,0.0015916459960862994,0.9999984502792358,3.753580614371806e-10,2.237223027472092e-13,1.8044688621848523e-13,2.2372209983123413e-13,5.891035289647886e-10,1.2526445496783368e-12,1.8044686930882062e-13,1.25264441440102e-12,3.367562786956044e-10,-0.0006006936854436994,-0.00035726732877792235,0.001539851097870909,1.7587422685938082e-06,0.0,0.0,0.0,2.207601004007286e-06,0.0,0.0,0.0,1.6981939323376922e-06,-0.010358940809965134,0.005080823786556721,9.771565437316895,6.897518323967233e-05,0.0,0.0,0.0,6.077584475860931e-05,0.0,0.0,0.0,9.250100993085653e-05
1757377534,222801546,zed_imu_link,image_20250908_203524_167_000015.jpg,-0.0002046694717137143,0.0006922564352862537,0.001589212566614151,0.9999984502792358,3.753801213797697e-10,2.2668230571395053e-13,1.8518639464777395e-13,2.2668217043663383e-13,5.892022965570399e-10,1.2524996676721497e-12,1.851863270091156e-13,1.2524993971175163e-12,3.3677826937620743e-10,0.0014814484156854453,0.00020332965654905327,0.0015412020539903343,1.7693036022081504e-06,0.0,0.0,0.0,2.0214545734282123e-06,0.0,0.0,0.0,1.7246996101006676e-06,-0.015294314362108707,-0.0068063377402722836,9.78816032409668,6.723363185301423e-05,0.0,0.0,0.0,6.0013586335117e-05,0.0,0.0,0.0,9.61629266384989e-05
1757377534,232881546,zed_imu_link,image_20250908_203524_172_000016.jpg,-0.00024048416526056826,0.0006651991861872375,0.001586721744388342,0.9999984502792358,3.753873246263294e-10,2.3025301812693997e-13,1.7470544634304824e-13,2.3025288284962327e-13,5.893025879129867e-10,1.2422410476374225e-12,1.74705497072042e-13,1.242240777082789e-12,3.3678675396951096e-10,0.0030841192982025596,-0.000910362047367286,-0.0022254396772912297,2.0618266559654813e-06,0.0,0.0,0.0,2.031297160451676e-06,0.0,0.0,0.0,1.6870924394539469e-06,-0.0034589616116136312,-0.01865980587899685,9.792884826660156,6.915291305631399e-05,0.0,0.0,0.0,6.133657007012516e-05,0.0,0.0,0.0,0.00010440466576255858
1757377534,242961546,zed_imu_link,image_20250908_203524_178_000017.jpg,-0.0002377601631451398,0.0006745937862433493,0.0015754986088722944,0.9999984502792358,3.7539896064000276e-10,2.344059641110118e-13,1.6630509698851784e-13,2.34405423001745e-13,5.893983772398337e-10,1.2357097235097667e-12,1.6630506316918866e-13,1.2357097235097667e-12,3.367930914412437e-10,-0.0005638416726974547,-0.002561571187699333,-0.001683220324511558,2.077994978970834e-06,0.0,0.0,0.0,2.0625726374775065e-06,0.0,0.0,0.0,1.5718880137620243e-06,-0.024928336963057518,-0.002054093172773719,9.764162063598633,6.953105184948072e-05,0.0,0.0,0.0,6.10571660217829e-05,0.0,0.0,0.0,0.00010658531391527504
1757377534,253041546,zed_imu_link,image_20250908_203524_182_000018.jpg,-0.00022722269932273775,0.0007098237983882427,0.0015730608720332384,0.9999984502792358,3.754232715971418e-10,2.336666059365808e-13,1.7255519648441634e-13,2.336664706592641e-13,5.894960366403066e-10,1.234578669864827e-12,1.7255517957475175e-13,1.2345788051421437e-12,3.3681314278623446e-10,-0.0001347228035144494,0.005089655724513114,0.0025868225848508183,2.1133337076437376e-06,0.0,0.0,0.0,2.1899038373554974e-06,0.0,0.0,0.0,1.737704994190802e-06,-0.015235149301588535,0.0074681127443909645,9.759525299072266,6.679363286821172e-05,0.0,0.0,0.0,6.837346154497936e-05,0.0,0.0,0.0,0.00011504146095830947
1757377534,263121546,zed_imu_link,image_20250908_203524_186_000019.jpg,-0.00022544467356055975,0.000718556169886142,0.0015827397583052516,0.9999984502792358,3.7541388659801837e-10,2.2571155568930195e-13,1.7956525012621363e-13,2.2571155568930195e-13,5.895989599517271e-10,1.2448670509092284e-12,1.7956521630688445e-13,1.2448669156319117e-12,3.3686993761487835e-10,-0.00010762143261832978,0.0034388110133392815,0.0009758710006100574,2.130338511534508e-06,0.0,0.0,0.0,2.0313538998707307e-06,0.0,0.0,0.0,1.8980867638197577e-06,-0.010418134741485119,-0.004431759472936392,9.785858154296875,6.506660429295152e-05,0.0,0.0,0.0,6.754518108209595e-05,0.0,0.0,0.0,0.00012158482422819361
1757377534,273201546,zed_imu_link,image_20250908_203524_191_000020.jpg,-0.00023464068362955004,0.000714590132702142,0.0015829995973035693,0.9999984502792358,3.754294705449023e-10,2.275566030117911e-13,1.7686497960753877e-13,2.275564677344744e-13,5.896992513076739e-10,1.242717764901478e-12,1.768649457882096e-13,1.2427180354561113e-12,3.3688358222615014e-10,-8.297688641210692e-05,0.002329306863776088,-0.0011764038502982408,2.1242638474819367e-06,0.0,0.0,0.0,2.0209823596131276e-06,0.0,0.0,0.0,1.854221660796918e-06,-0.005660318769514561,-0.004415751900523901,9.800210952758789,6.616923201363534e-05,0.0,0.0,0.0,6.832871440565214e-05,0.0,0.0,0.0,0.00013516886974684894
1757377534,275721546,zed_imu_link,image_20250908_203524_195_000021.jpg,-0.00021172915876377374,0.0006678855861537158,0.0015869757626205683,0.9999984502792358,3.7545783332823116e-10,2.271329144558826e-13,1.7993470938778948e-13,2.271327791785659e-13,5.897234930028268e-10,1.2458672913889178e-12,1.7993476011678324e-13,1.2458674266662347e-12,3.3687308903524825e-10,-7.806858481077245e-05,-0.0019752593527606133,0.0031750288012264223,2.10255534575151e-06,0.0,0.0,0.0,2.128481288500292e-06,0.0,0.0,0.0,1.8948446734149574e-06,-0.005660318769514561,-0.004415751900523901,9.797820091247559,6.646545807598159e-05,0.0,0.0,0.0,6.837108958279714e-05,0.0,0.0,0.0,0.0001357882283627987
1757377534,285801546,zed_imu_link,image_20250908_203524_199_000022.jpg,-0.00021156074944883585,0.0006591748096980155,0.0015913147944957018,0.9999984502792358,3.7546088085562183e-10,2.2562518112258815e-13,1.6822123254093355e-13,2.2562531639990485e-13,5.89824892550552e-10,1.2475824724873737e-12,1.682211649022752e-13,1.2475823372100572e-12,3.368815389975587e-10,0.0009705340152357705,-0.001439201941137463,0.0015516864305506202,2.1490833715591466e-06,0.0,0.0,0.0,2.1416919274388577e-06,0.0,0.0,0.0,1.948481864733085e-06,-0.010477330535650253,-0.009182445704936981,9.785806655883789,6.67544809402898e-05,0.0,0.0,0.0,6.466270860983059e-05,0.0,0.0,0.0,0.0001343627372989431
1757377534,295881546,zed_imu_link,image_20250908_203524_204_000023.jpg,-0.00021193685824982822,0.00066863012034446,0.0015935646370053291,0.9999984502792358,3.754790274959934e-10,2.2526520818284598e-13,1.6961797083587455e-13,2.2526534346016268e-13,5.899257380023879e-10,1.2485349600742676e-12,1.6961792010688082e-13,1.2485346895196344e-12,3.3689999731686793e-10,-0.0011366823074059414,0.002329949507451341,-0.0001023211583615197,2.1654690065394802e-06,0.0,0.0,0.0,2.2120207210545716e-06,0.0,0.0,0.0,1.9405757940819667e-06,-0.015057566575706005,0.0026726711075752974,9.75724983215332,6.866554031148553e-05,0.0,0.0,0.0,5.742356370319612e-05,0.0,0.0,0.0,0.00015384306607302278
1757377534,305961546,zed_imu_link,image_20250908_203524_214_000024.jpg,-0.000207409611903131,0.0006632635486312211,0.0016039980109781027,0.9999984502792358,3.754981438041711e-10,2.209405276452218e-13,1.732078588085064e-13,2.209405276452218e-13,5.900278301699745e-10,1.2554966013463505e-12,1.7320787571817098e-13,1.2554967366236672e-12,3.369221265214432e-10,-8.83169764237362e-05,0.00018201212749414613,0.0015325430091316925,2.1892174322334803e-06,0.0,0.0,0.0,2.420737099593874e-06,0.0,0.0,0.0,1.912004801465391e-06,-0.01511676050722599,-0.009220816195011139,9.78349781036377,6.822973227826878e-05,0.0,0.0,0.0,5.782185326097533e-05,0.0,0.0,0.0,0.000158271097461693
1757377534,316041546,zed_imu_link,image_20250908_203524_225_000025.jpg,-0.00020237380522303283,0.0006601873319596052,0.0016090067801997066,0.9999984502792358,3.7551400479899975e-10,2.1914945597209646e-13,1.7300920406893054e-13,2.1914945597209646e-13,5.90128883407769e-10,1.2612403409361713e-12,1.7300917024960134e-13,1.2612406114908049e-12,3.3693999611387015e-10,0.002030239456732266,-0.0030633690075211675,0.0010180273594018782,2.296487133867662e-06,0.0,0.0,0.0,2.4267075049639316e-06,0.0,0.0,0.0,1.980283032476459e-06,-0.0058378721587359905,0.00514155812561512,9.792927742004395,6.865442992420867e-05,0.0,0.0,0.0,5.409156437963247e-05,0.0,0.0,0.0,0.00016416350263170898
1757377534,326121546,zed_imu_link,image_20250908_203524_235_000026.jpg,-0.00018184153304900974,0.0006786410231143236,0.0016098440391942859,0.9999984502792358,3.7549409197798125e-10,2.1495450638118887e-13,1.7494615541845362e-13,2.1495491221313897e-13,5.902296595976189e-10,1.273813014750391e-12,1.7494610468945986e-13,1.2738128794730743e-12,3.3699651389456944e-10,-5.957367905788287e-05,0.0001423339845060585,-0.0027949980438882116,2.2180655969121394e-06,0.0,0.0,0.0,2.562433018194008e-06,0.0,0.0,0.0,2.21705691188989e-06,-0.008216781541705132,0.00989542156457901,9.76901626586914,6.980720354476944e-05,0.0,0.0,0.0,5.5274376791203395e-05,0.0,0.0,0.0,0.00016446548397652805
1757377534,336201546,zed_imu_link,image_20250908_203524_246_000027.jpg,-0.00016890505503397435,0.0006760031683370471,0.0016094418242573738,0.9999984502792358,3.755087755190453e-10,2.142369954934051e-13,1.758814796957911e-13,2.1423706313206348e-13,5.903289120237732e-10,1.2794025381991726e-12,1.758814627861265e-13,1.2794025381991726e-12,3.3701846994417937e-10,-0.001101151082156569,-0.0004019337624791898,-0.002252320440134928,2.1578903223363097e-06,0.0,0.0,0.0,2.5654299943084913e-06,0.0,0.0,0.0,2.2740638573056913e-06,-0.008098422549664974,-0.004412574227899313,9.754721641540527,6.697504431940615e-05,0.0,0.0,0.0,5.440811946755275e-05,0.0,0.0,0.0,0.00017468452278990299
1757377534,346281546,zed_imu_link,image_20250908_203524_256_000028.jpg,-0.00021799713431391865,0.0006329059833660722,0.001615020795725286,0.9999984502792358,3.755213119385386e-10,2.1087379848423551e-13,1.6903416466598548e-13,2.108739337615522e-13,5.904296189516369e-10,1.2674333364947573e-12,1.690341477563209e-13,1.267433471772074e-12,3.370298981718943e-10,0.00046255370838515835,-0.001462179768475488,-0.0006204904135855065,2.0960839313111973e-06,0.0,0.0,0.0,2.608792244229956e-06,0.0,0.0,0.0,2.307631890558437e-06,-0.015235149301588535,-0.018722187727689743,9.783395767211914,6.766118167433888e-05,0.0,0.0,0.0,6.095657590776682e-05,0.0,0.0,0.0,0.0001794030104065314
1757377534,356361546,zed_imu_link,image_20250908_203524_266_000029.jpg,-0.00022708033793605864,0.0006425143801607192,0.001615880406461656,0.9999984502792358,3.755724272843181e-10,2.1531637320336488e-13,1.6530343609700298e-13,2.1531664375799826e-13,5.905285943298468e-10,1.2566690498502007e-12,1.6530338536800924e-13,1.256668914572884e-12,3.3700506774985906e-10,-0.0011524748010896223,0.0012714419033110962,0.0020510867551396268,2.0770458703385925e-06,0.0,0.0,0.0,2.6573092703725644e-06,0.0,0.0,0.0,2.3742019813588556e-06,-0.008216781541705132,-0.01867581345140934,9.78331470489502,7.505258690798655e-05,0.0,0.0,0.0,6.338724779197946e-05,0.0,0.0,0.0,0.00017773245053831488
1757377534,368961546,zed_imu_link,image_20250908_203524_277_000030.jpg,-0.0002675799769349396,0.0006649630377069116,0.0016180084785446525,0.9999984502792358,3.7556660927748144e-10,2.1034439070532495e-13,1.590754375327206e-13,2.1034452598264165e-13,5.906546511446417e-10,1.2528960302100845e-12,1.5907545444238516e-13,1.2528960302100845e-12,3.3703990652889307e-10,-0.0021359077880058587,-0.003646789596107081,-7.628230489559659e-05,2.12955309612624e-06,0.0,0.0,0.0,2.7762401992594687e-06,0.0,0.0,0.0,2.3531986087587346e-06,-0.027188856154680252,0.005058341193944216,9.790569305419922,7.5109041063115e-05,0.0,0.0,0.0,7.001131598372012e-05,0.0,0.0,0.0,0.00017771832062862813
1757377534,379041546,zed_imu_link,image_20250908_203524_287_000031.jpg,-0.00019643048290163279,0.0007183793350122869,0.001621668809093535,0.9999984502792358,3.756022445693561e-10,2.1233946057203586e-13,1.8008454592570077e-13,2.1233925765606079e-13,5.907557736444222e-10,1.276284531326524e-12,1.8008456283536535e-13,1.276284531326524e-12,3.370763383336086e-10,0.0004368155821206682,0.0012615586885700524,-0.00010125339068073874,2.1171724130399008e-06,0.0,0.0,0.0,2.7363220320746395e-06,0.0,0.0,0.0,2.417410751151777e-06,-0.017495667561888695,0.012199613265693188,9.766792297363281,6.557095184689388e-05,0.0,0.0,0.0,7.877027383074164e-05,0.0,0.0,0.0,0.00017846166156232357
1757377534,389121546,zed_imu_link,image_20250908_203524_298_000032.jpg,-0.00014192679373081774,0.0006360730621963739,0.0016151189338415861,0.9999984502792358,3.7561952543490085e-10,2.1777010081235156e-13,1.8094521403388368e-13,2.1776996553503486e-13,5.908528789490061e-10,1.2872152090706232e-12,1.8094512948556074e-13,1.2872152090706232e-12,3.371017921135191e-10,0.0009442940755469986,0.002352739301047072,-0.00010807486408947037,2.191315372253037e-06,0.0,0.0,0.0,2.8067580631923675e-06,0.0,0.0,0.0,2.3791943409929537e-06,0.003736956976354122,0.009924259036779404,9.766670227050781,7.328588253585622e-05,0.0,0.0,0.0,7.836445729481056e-05,0.0,0.0,0.0,0.000173718566657044
