timestamp,x,y,yaw_deg
1757377596.0,-25.541880365604722,11.786172054112658,266.72332125676996
1757377597.0,-27.237327680108105,12.416822588006896,266.7289129732522
1757377598.0,-28.928311715456974,13.045103138386871,266.7491227349993
1757377599.0,-30.61501669380021,13.67243685535626,266.7492651671905
1757377600.0,-32.2948231546075,14.296856765468991,266.7693504029376
1757377601.0,-33.98329889373311,14.924241581766971,266.7813329429303
1757377602.0,-35.67626124710693,15.553038403648445,266.7835780221479
1757377603.0,-37.35093153223162,16.17472613277291,266.77802702478846
1757377604.0,-39.033406643540815,16.799638153969525,266.7766734276959
1757377605.0,-40.72847560498007,17.429121391110552,266.7806403108264
1757377606.0,-42.41509426202659,18.055136335928665,266.77792327443075
1757377607.0,-45.81067879125136,19.31920909969759,266.7695668268216
1757377608.0,-45.81067879125136,19.31920909969759,266.7695668268216
1757377609.0,-47.46687340879611,19.93881961442901,266.76782240637414
1757377610.0,-49.13694324660459,20.56353538636795,266.77077449197975
1757377611.0,-50.82441984562421,21.1941375000628,266.77550629525047
1757377612.0,-52.499411003003765,21.82014589163698,266.77527461163294
1757377613.0,-54.18159412329782,22.449181515030673,266.77071212553955
1757377614.0,-55.863418742674966,23.077517660227052,266.7710063198255
1757377615.0,-57.54095854151825,23.703893718634117,266.76706145231344
1757377616.0,-59.227097259239954,24.333756988528844,266.76863085059966
1757377617.0,-60.905340642917025,24.959957850277913,266.7688184352221
1757377618.0,-62.58771949513399,25.588105960431495,266.76716368159225
1757377619.0,-64.26111251631352,26.21341306613227,266.7656905146256
1757377620.0,-65.94455523688433,26.84261646728269,266.76875343134475
1757377621.0,-67.62759689613135,27.471934368517886,266.766444680716
1757377622.0,-73.515020679836,29.6528368167185,266.76623438511393
1757377623.0,-73.515020679836,29.6528368167185,266.76623438511393
1757377624.0,-73.515020679836,29.6528368167185,266.76623438511393
1757377625.0,-74.36178131872828,29.961811429929867,266.7751515288835
1757377626.0,-76.0550639984096,30.58031138904325,266.7727944592919
1757377627.0,-77.75275560349915,31.200485202362987,266.7758443275433
1757377628.0,-79.4293240348357,31.81288776396843,266.75965794526155
