timestamp,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,zed_imu_orientation_x,zed_imu_orientation_y,zed_imu_orientation_z,zed_imu_orientation_w,zed_imu_angular_velocity_x,zed_imu_angular_velocity_y,zed_imu_angular_velocity_z,zed_imu_linear_acceleration_x,zed_imu_linear_acceleration_y,zed_imu_linear_acceleration_z,cheap_imu_angular_velocity_x,cheap_imu_angular_velocity_y,cheap_imu_angular_velocity_z,cheap_imu_linear_acceleration_x,cheap_imu_linear_acceleration_y,cheap_imu_linear_acceleration_z,zed_pose_position_x,zed_pose_position_y,zed_pose_position_z,zed_pose_orientation_x,zed_pose_orientation_y,zed_pose_orientation_z,zed_pose_orientation_w,rtk_lat,rtk_lon,rtk_alt,rtk_heading,rtk_sats,gps_lat,gps_lon,gps_heading,gps_sats,gps_qual,left_throttle,right_throttle,image_filename
1746551059.9311535,0.0107004912570118,-0.0055779586546123,-0.7241567969322205,0.6895297765731812,0.0453895290305657,0.0612799833525693,-0.0177710622222464,0.1180082708597183,0.2351089566946029,7.174576759338379,0.0,0.0,0.0,1.0,0.0453895290305657,0.0612799833525693,-0.0177710622222464,0.1180082708597183,0.2351089566946029,7.174576759338379,0.015267175572519,0.6335877862595419,-0.4732824427480916,-0.17822265625,-0.19677734375,0.664794921875,-1.5544354367690574,-0.3730770044721674,-0.007048524272269,0.0067614173955895,-0.0003860202346946,-0.7252091316362305,0.6884953519193906,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
1746551059.951548,0.0110458461567759,-0.005556546151638,-0.7241978645324707,0.6894813776016235,0.0866820176379499,0.0422279572555184,0.0046708699905388,-0.3935163021087646,-0.6951656937599182,10.432848930358888,0.0,0.0,0.0,1.0,0.0866820176379499,0.0422279572555184,0.0046708699905388,-0.3935163021087646,-0.6951656937599182,10.432848930358888,0.6793893129770993,0.4045801526717557,-0.1755725190839694,0.021728515625,-0.1259765625,0.946044921875,-1.5544354367690574,-0.3730770044721674,-0.007048524272269,0.0067614173955895,-0.0003860202346946,-0.7252091316362305,0.6884953519193906,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
1746551059.9913907,0.0106138009577989,-0.0051559354178607,-0.7246586680412292,0.6890069246292114,0.0069804075640151,0.0429189601924269,-0.0329041280735615,0.1560116112232208,-0.6028411984443665,8.486177444458008,0.0,0.0,0.0,1.0,0.0069804075640151,0.0429189601924269,-0.0329041280735615,0.1560116112232208,-0.6028411984443665,8.486177444458008,0.2824427480916031,-0.1221374045801526,-0.1679389312977099,0.007080078125,-0.20458984375,0.6875,-1.556596758194777,-0.5114415669928775,-0.0055775316938004,0.0100794896561868,-0.0009765624646671,-0.7269137238713179,0.6866541256422747,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
1746551060.1321385,0.0137262623757123,-0.0038447303231805,-0.7264565825462341,0.687064528465271,0.0320612874996393,0.0781841450042586,-0.0028236941255717,-0.238828033208847,1.2243777513504028,12.51992130279541,0.0,0.0,0.0,1.0,0.0320612874996393,0.0781841450042586,-0.0028236941255717,-0.238828033208847,1.2243777513504028,12.51992130279541,0.4732824427480916,0.5801526717557252,1.9465648854961832,0.066650390625,-0.091064453125,0.640380859375,-1.556596758194777,-0.5114415669928775,-0.0055775316938004,0.0100794896561868,-0.0009765624646671,-0.7269137238713179,0.6866541256422747,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
1746551060.171162,0.0136107029393315,-0.0035714693367481,-0.7270017266273499,0.6864913702011108,0.0258005888370409,-0.0215840702655748,-0.0280340031735851,-0.6719669699668884,-0.6817942261695862,11.494712829589844,0.0,0.0,0.0,1.0,0.0258005888370409,-0.0215840702655748,-0.0280340031735851,-0.6719669699668884,-0.6817942261695862,11.494712829589844,-0.015267175572519,0.8091603053435115,-0.4427480916030534,0.03515625,-0.210693359375,0.843994140625,-1.556596758194777,-0.5114415669928775,-0.0055775316938004,0.0100794896561868,-0.0009765624646671,-0.7269137238713179,0.6866541256422747,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
1746551060.191178,0.0133988503366708,-0.0030881618149578,-0.7274327874183655,0.6860411763191223,-0.0147046828543282,-0.0125445793108859,-0.0741651435255413,-0.2390056103467941,-0.9922401905059814,9.705116271972656,0.0,0.0,0.0,1.0,-0.0147046828543282,-0.0125445793108859,-0.0741651435255413,-0.2390056103467941,-0.9922401905059814,9.705116271972656,-0.4045801526717557,0.183206106870229,-0.7862595419847328,0.054443359375,0.20849609375,0.724365234375,-1.556596758194777,-0.5114415669928775,-0.0055775316938004,0.0100794896561868,-0.0009765624646671,-0.7269137238713179,0.6866541256422747,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
1746551060.2111535,0.0133988503366708,-0.0030881618149578,-0.7274327874183655,0.6860411763191223,-0.0147046828543282,-0.0125445793108859,-0.0741651435255413,-0.2390056103467941,-0.9922401905059814,9.705116271972656,0.0,0.0,0.0,1.0,-0.0147046828543282,-0.0125445793108859,-0.0741651435255413,-0.2390056103467941,-0.9922401905059814,9.705116271972656,-0.4045801526717557,0.183206106870229,-0.7862595419847328,0.054443359375,0.20849609375,0.724365234375,-1.5736513074836922,-0.6255773836410682,-0.0070070246401791,0.0125174159203137,-0.001789902104337,-0.729330301395723,0.6840448976603499,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
1746551060.2312536,0.0136167230084538,-0.0034092382993549,-0.7278497815132141,0.6855929493904114,-0.1166846836389298,-0.1435425058459196,-0.0552140387530126,-1.1931254863739014,2.2688472270965576,11.59316349029541,0.0,0.0,0.0,1.0,-0.1166846836389298,-0.1435425058459196,-0.0552140387530126,-1.1931254863739014,2.2688472270965576,11.59316349029541,1.1984732824427482,-0.1526717557251908,0.1145038167938931,-0.240966796875,-0.360595703125,1.15966796875,-1.5736513074836922,-0.6255773836410682,-0.0070070246401791,0.0125174159203137,-0.001789902104337,-0.729330301395723,0.6840448976603499,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
1746551060.2711911,0.0103407315909862,-0.0025135816540569,-0.7282152771949768,0.685265839099884,-0.2485102374397402,-0.0447781213229262,-0.0866877517568297,1.8332014083862305,0.4384974837303161,7.252163410186768,0.0,0.0,0.0,1.0,-0.2485102374397402,-0.0447781213229262,-0.0866877517568297,1.8332014083862305,0.4384974837303161,7.252163410186768,-0.2061068702290076,0.0305343511450381,0.2748091603053435,-0.430908203125,-0.1396484375,1.51416015625,-1.5736513074836922,-0.6255773836410682,-0.0070070246401791,0.0125174159203137,-0.001789902104337,-0.729330301395723,0.6840448976603499,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
1746551060.3111496,0.009676719084382,-0.0012448778143152,-0.7287487387657166,0.6847116947174072,0.0711257858807549,0.1142541828927312,0.0435062746139168,-1.128539800643921,-0.3714618682861328,12.34199333190918,0.0,0.0,0.0,1.0,0.0711257858807549,0.1142541828927312,0.0435062746139168,-1.128539800643921,-0.3714618682861328,12.34199333190918,0.3053435114503817,0.366412213740458,-0.4198473282442748,0.142822265625,0.043212890625,0.22314453125,-1.5736513074836922,-0.6255773836410682,-0.0070070246401791,0.0125174159203137,-0.001789902104337,-0.729330301395723,0.6840448976603499,35.77121912281748,-78.6739053612931,82.70498132047483,225.42894434605148,15.0,35.770556166666665,-78.67372816666666,,5.0,1.0,21.0,0.0,dataset/images/image_1746551059_931153577.jpg
