timestamp,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,zed_imu_orientation_x,zed_imu_orientation_y,zed_imu_orientation_z,zed_imu_orientation_w,zed_imu_angular_velocity_x,zed_imu_angular_velocity_y,zed_imu_angular_velocity_z,zed_imu_linear_acceleration_x,zed_imu_linear_acceleration_y,zed_imu_linear_acceleration_z,cheap_imu_angular_velocity_x,cheap_imu_angular_velocity_y,cheap_imu_angular_velocity_z,cheap_imu_linear_acceleration_x,cheap_imu_linear_acceleration_y,cheap_imu_linear_acceleration_z,zed_pose_position_x,zed_pose_position_y,zed_pose_position_z,zed_pose_orientation_x,zed_pose_orientation_y,zed_pose_orientation_z,zed_pose_orientation_w,rtk_lat,rtk_lon,rtk_alt,rtk_heading,rtk_sats,gps_lat,gps_lon,gps_heading,gps_sats,gps_qual,left_throttle,right_throttle,image_filename
1757377534.1270416,-0.0002918308309745,0.0008130543865263,0.0015679261414334,0.9999983310699464,-0.0005979051684521,0.000717798720464,0.0004603797795502,-0.0056603187695145,-0.0187013540416955,9.77148151397705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_128_000006.jpg
1757377534.1396415,-0.0002396770578343,0.0007762403110973,0.0015709315193817,0.9999984502792358,0.0020588714300928,-0.003620431322597,-0.0005787662333154,-0.0056603187695145,-0.0044157519005239,9.754764556884766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_133_000007.jpg
1757377534.1497216,-0.0002477752568665,0.0007601999677717,0.0015765884891152,0.9999984502792358,0.0004254812501329,0.0007467690505311,0.0026198049516059,-0.0152351493015885,-0.0068175196647644,9.785809516906738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_138_000008.jpg
1757377534.1598015,-0.0002453197375871,0.0007722011068835,0.0015835897065699,0.9999984502792358,0.0014544891103933,0.0018501085931758,0.0036927832216356,-0.0080984225496649,0.0074921241030097,9.793015480041504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_142_000009.jpg
1757377534.1698816,-0.000255856080912,0.000711889588274,0.0015865649329498,0.9999984502792358,0.0015047977592072,0.0001716606814269,-0.0011558049228782,0.0086131328716874,0.00515603646636,9.788275718688965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_146_000010.jpg
1757377534.1799614,-0.0002316967438673,0.0007258568075485,0.0015896427212283,0.9999984502792358,0.0015096580283303,-0.0019811734430783,0.000478260702632,-0.0223718751221895,-0.004460597410798,9.788203239440918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_150_000011.jpg
1757377534.1900415,-0.0002343951637158,0.0007248423644341,0.0015946062048897,0.9999984502792358,0.0009523803066886,0.0002054756924117,0.0020759311359609,-0.0129745984449982,-0.0067871524952352,9.783334732055664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_154_000012.jpg
1757377534.2026415,-0.0002192518441006,0.000675639254041,0.0015893477248027,0.9999984502792358,-0.0006064643447671,0.0001840308244618,0.0009921514587598,-0.0177324153482913,-0.009184094145894,9.766584396362305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_159_000013.jpg
1757377534.2127216,-0.0002053908829111,0.0006928443326614,0.0015916459960862,0.9999984502792358,-0.0006006936854436,-0.0003572673287779,0.0015398510978709,-0.0103589408099651,0.0050808237865567,9.771565437316896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_163_000014.jpg
1757377534.2228014,-0.0002046694717137,0.0006922564352862,0.0015892125666141,0.9999984502792358,0.0014814484156854,0.000203329656549,0.0015412020539903,-0.0152943143621087,-0.0068063377402722,9.78816032409668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_167_000015.jpg
1757377534.2328815,-0.0002404841652605,0.0006651991861872,0.0015867217443883,0.9999984502792358,0.0030841192982025,-0.0009103620473672,-0.0022254396772912,-0.0034589616116136,-0.0186598058789968,9.792884826660156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_172_000016.jpg
1757377534.2429616,-0.0002377601631451,0.0006745937862433,0.0015754986088722,0.9999984502792358,-0.0005638416726974,-0.0025615711876993,-0.0016832203245115,-0.0249283369630575,-0.0020540931727737,9.764162063598633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_178_000017.jpg
1757377534.2530415,-0.0002272226993227,0.0007098237983882,0.0015730608720332,0.9999984502792358,-0.0001347228035144,0.0050896557245131,0.0025868225848508,-0.0152351493015885,0.0074681127443909,9.759525299072266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_182_000018.jpg
1757377534.2631216,-0.0002254446735605,0.0007185561698861,0.0015827397583052,0.9999984502792358,-0.0001076214326183,0.0034388110133392,0.00097587100061,-0.0104181347414851,-0.0044317594729363,9.785858154296877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_186_000019.jpg
1757377534.2732015,-0.0002346406836295,0.0007145901327021,0.0015829995973035,0.9999984502792358,-8.297688641210692e-05,0.002329306863776,-0.0011764038502982,-0.0056603187695145,-0.0044157519005239,9.800210952758787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_191_000020.jpg
1757377534.2757215,-0.0002117291587637,0.0006678855861537,0.0015869757626205,0.9999984502792358,-7.806858481077245e-05,-0.0019752593527606,0.0031750288012264,-0.0056603187695145,-0.0044157519005239,9.79782009124756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_195_000021.jpg
1757377534.2858016,-0.0002115607494488,0.000659174809698,0.0015913147944957,0.9999984502792358,0.0009705340152357,-0.0014392019411374,0.0015516864305506,-0.0104773305356502,-0.0091824457049369,9.785806655883787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_199_000022.jpg
1757377534.2958815,-0.0002119368582498,0.0006686301203444,0.0015935646370053,0.9999984502792358,-0.0011366823074059,0.0023299495074513,-0.0001023211583615,-0.015057566575706,0.0026726711075752,9.75724983215332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_204_000023.jpg
1757377534.3059616,-0.0002074096119031,0.0006632635486312,0.0016039980109781,0.9999984502792358,-8.83169764237362e-05,0.0001820121274941,0.0015325430091316,-0.0151167605072259,-0.0092208161950111,9.78349781036377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_214_000024.jpg
1757377534.3160415,-0.000202373805223,0.0006601873319596,0.0016090067801997,0.9999984502792358,0.0020302394567322,-0.0030633690075211,0.0010180273594018,-0.0058378721587359,0.0051415581256151,9.792927742004396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_225_000025.jpg
1757377534.3261216,-0.000181841533049,0.0006786410231143,0.0016098440391942,0.9999984502792358,-5.957367905788287e-05,0.000142333984506,-0.0027949980438882,-0.0082167815417051,0.009895421564579,9.76901626586914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_235_000026.jpg
1757377534.3362014,-0.0001689050550339,0.000676003168337,0.0016094418242573,0.9999984502792358,-0.0011011510821565,-0.0004019337624791,-0.0022523204401349,-0.0080984225496649,-0.0044125742278993,9.754721641540527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_246_000027.jpg
1757377534.3462815,-0.0002179971343139,0.000632905983366,0.0016150207957252,0.9999984502792358,0.0004625537083851,-0.0014621797684754,-0.0006204904135855,-0.0152351493015885,-0.0187221877276897,9.783395767211914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_256_000028.jpg
1757377534.3563616,-0.000227080337936,0.0006425143801607,0.0016158804064616,0.9999984502792358,-0.0011524748010896,0.001271441903311,0.0020510867551396,-0.0082167815417051,-0.0186758134514093,9.78331470489502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_266_000029.jpg
1757377534.3689616,-0.0002675799769349,0.0006649630377069,0.0016180084785446,0.9999984502792358,-0.0021359077880058,-0.003646789596107,-7.628230489559659e-05,-0.0271888561546802,0.0050583411939442,9.790569305419922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_277_000030.jpg
1757377534.3790414,-0.0001964304829016,0.0007183793350122,0.0016216688090935,0.9999984502792358,0.0004368155821206,0.00126155868857,-0.0001012533906807,-0.0174956675618886,0.0121996132656931,9.76679229736328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_287_000031.jpg
1757377534.3891215,-0.0001419267937308,0.0006360730621963,0.0016151189338415,0.9999984502792358,0.0009442940755469,0.002352739301047,-0.0001080748640894,0.0037369569763541,0.0099242590367794,9.76667022705078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_298_000032.jpg
1757377534.3992016,-0.0001425149821443,0.0006391874048858,0.0016112498706206,0.9999984502792358,-8.770765477231659e-05,0.0017899124383944,-0.0011864267249557,-0.0176732204854488,0.000328489113599,9.780996322631836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_308_000033.jpg
1757377534.4092815,-0.0001464500674046,0.0006578471511602,0.0016032982384786,0.9999984502792358,-0.0011141503775107,0.0012175226425411,-0.0033466013987279,-0.0178507734090089,-0.0091617312282323,9.771285057067873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_318_000034.jpg
1757377534.4193616,-0.0001492502633482,0.000647549284622,0.001600896124728,0.9999984502792358,-0.0021356815233367,-0.0031119758599412,-0.0006109592744718,-0.0009025021572597,-0.0067806779406964,9.783465385437012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_329_000035.jpg
1757377534.4294415,-0.0001928673300426,0.000654752831906,0.0016112063312903,0.9999984502792358,0.0020029575292309,-0.0003425236823673,0.0015379871451309,-0.0105364937335252,-0.0186949986964464,9.785747528076172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_339_000036.jpg
1757377534.4420416,-0.0001986040442716,0.0006089911330491,0.0016139504732564,0.9999984502792358,0.0004333693371426,-0.0003505682691065,0.0020721955582881,-0.029508601874113,-0.0021036753896623,9.785812377929688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_349_000037.jpg
1757377534.4521215,-0.0001997217768803,0.0007078292546793,0.0016270139021798,0.9999984502792358,0.0004263913152404,0.0001933740923796,0.0020626612332639,-0.0223718751221895,-0.004460597410798,9.783419609069824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_360_000038.jpg
1757377534.4622016,-0.000193786501768,0.0007040919736027,0.0016326360637322,0.9999983310699464,0.000445669292617,-0.0014425254310306,0.0015346865417789,-0.0151167605072259,-0.0020780151244252,9.781118392944336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_374_000039.jpg
1757377534.4722815,-0.0001968556898646,0.0007007966050878,0.0016355362022295,0.9999983310699464,-0.0005620297998425,-0.0036456335656997,-0.0006121946925691,-0.02927185036242,0.0002325323002878,9.762064933776855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_381_000040.jpg
1757377534.4823616,-0.000140097894473,0.0007134926272556,0.0016452182317152,0.9999983310699464,0.0004135618809345,0.0012879652058686,0.0020424062541485,-0.0107140475884079,0.005147913005203,9.78327465057373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_391_000041.jpg
1757377534.4924417,-0.0001604301214683,0.0007014598813839,0.001647348399274,0.9999983310699464,-0.0010987643800085,-0.0014763530393659,-0.0011787936733382,0.0014764078659936,-0.0020108064636588,9.781083106994627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_402_000042.jpg
1757377534.5025215,-0.0001495337492087,0.0007040673517622,0.0016535815084353,0.9999983310699464,-0.0006029603632873,0.0001765677964391,0.0004263110497996,-0.0129154045134782,0.007487297989428,9.764267921447754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_412_000043.jpg
1757377534.5151215,-0.0002042175183305,0.0006908368668518,0.0016555909533053,0.9999983310699464,0.0014946158490954,-0.0025054791359196,0.0026161074748228,-0.0223126821219921,-0.0235192645341157,9.776249885559082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_423_000044.jpg
1757377534.5252016,-0.0002287475799676,0.0007088977145031,0.0016570282168686,0.9999983310699464,0.0025385436861638,-0.0003464110784316,0.0004428439100889,-0.0199337713420391,-0.0068447086960077,9.776281356811523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_433_000045.jpg
1757377534.5327616,-0.0001932910236064,0.0007565218838863,0.001661384711042,0.9999983310699464,0.0009764345816882,-0.0009067847249257,-0.0001008184651238,-0.0175548605620861,0.0098298611119389,9.785881996154783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_443_000046.jpg
1757377534.5352817,-0.0002039490354945,0.000706331746187,0.0016632579499855,0.9999983310699464,-0.0011260334338304,-0.0009053430028643,0.0015108218609676,-0.0151759553700685,0.0074569312855601,9.78587818145752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_450_000047.jpg
1757377534.5453615,-0.0001969534059753,0.000703754951246,0.0016687964089214,0.9999983310699464,0.000448553419435,-0.0014422076201965,0.0009783301984782,-0.0009025021572597,-0.0067806779406964,9.781073570251465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_455_000048.jpg
1757377534.5554416,-0.0001843126810854,0.0007015141891315,0.0016702865250408,0.9999983310699464,-6.926071241543955e-05,-0.0019878478607068,0.0009798277715025,-0.0080392286181449,0.0051000090315938,9.764348983764648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_464_000049.jpg
1757377534.5655215,-0.0001885948877315,0.0007088133133947,0.0016663320129737,0.9999983310699464,-0.0011308756277874,0.0012505654765785,-0.0006681415578527,-0.029508601874113,-0.014008343219757,9.776223182678224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_474_000050.jpg
1757377534.5756016,-0.0001837256568251,0.0007028296822682,0.0016698885010555,0.9999983310699464,0.0020211498588164,-0.0008948871694619,-9.82335782071962e-05,-0.0102997459471225,-0.0044541228562593,9.778766632080078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_485_000051.jpg
1757377534.5856814,-0.000191989049199,0.0006927615031599,0.0016794048715382,0.9999983310699464,-0.0006226983796486,0.0012751343086447,0.0014920021020553,-0.005541929975152,-0.0020571812056005,9.78834056854248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_495_000052.jpg
1757377534.5957615,-0.0002071920316666,0.0006754574133083,0.0016760749276727,0.9999983310699464,-0.0021547042702654,0.0012204271526848,-0.0033787424250179,-0.0058378721587359,-0.0067631411366164,9.77855396270752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_507_000053.jpg
1757377534.6058416,-0.0002136542025255,0.0006880498258396,0.0016774332616478,0.9999983310699464,-0.0011230623446576,0.0001726915835711,0.0004166080665709,-0.0223126821219921,-0.0163764469325542,9.77865505218506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_516_000054.jpg
1757377534.6159215,-0.0003193639568053,0.0006986545049585,0.0016801467863842,0.9999982118606568,-0.0006190107856901,0.0018121944368562,0.0009452663634385,-0.0127970436587929,-0.0115825636312365,9.783452033996582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_526_000055.jpg
1757377534.6184416,-0.0002724764053709,0.0006906121270731,0.0016820346936583,0.9999983310699464,-0.0016629008469617,0.0012658430230841,0.0014847326343544,-0.0175548605620861,-0.0020748374518007,9.77868366241455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_532_000056.jpg
1757377534.6285214,-0.0002867627190425,0.0006858120323158,0.0016889163525775,0.9999983310699464,-0.0010898707481021,-0.0046990162750837,0.0020685788345852,-0.0223126821219921,-0.0068527124822139,9.764321327209473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_538_000057.jpg
1757377534.6386015,-0.0002973251393996,0.0006875857361592,0.0016842744080349,0.9999983310699464,0.0004420665479095,0.0007349832620117,0.0004132399414204,-0.0057786777615547,-0.0091552566736936,9.773807525634766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_547_000058.jpg
1757377534.6486816,-0.0002832323370967,0.0006757758674211,0.0016957928892225,0.9999982118606568,0.0009541444559035,0.0007534203865625,0.0020317086166357,-0.0128562394529581,0.0003333152271807,9.78104019165039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_558_000059.jpg
1757377534.6587615,-0.0002492132771294,0.0006608320400118,0.0017019129591062,0.9999983310699464,-0.0011232109771385,-0.0003517959499923,0.0014871666700309,-0.0082167815417051,0.0027526197955012,9.780961990356444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_568_000060.jpg
1757377534.6688416,-0.0002390882291365,0.0006695197080262,0.0017032317118719,0.9999983310699464,0.0004224421840314,0.0039842199177309,-0.0001557609070812,-0.007980034686625,-0.0020540035329759,9.79786491394043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_579_000061.jpg
1757377534.6814415,-0.0002055654185824,0.0007057099719531,0.0017105924198403,0.9999982118606568,0.0015157083975982,-0.0030548666574477,0.0015169866629417,-0.0127970436587929,0.0074649350717663,9.800230979919434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_590_000062.jpg
1757377534.6915216,-0.0001388431992381,0.0006498233415186,0.001711351564154,0.9999983310699464,-0.000612679406106,0.0039621575520428,-0.0023267121021621,0.0037369569763541,0.0075433254241943,9.797761917114258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,image_20250908_203524_600_000063.jpg
